unit_id,mean_firing_rate,cv_isi,mean_isi,std_isi,min_isi,max_isi,burst_index,n_spikes
950912406,3.3191663608644664,18.938680276195942,0.30128993850448826,5.7060338157712405,0.00020000030053779483,1015.3924201405163,0.030328744735684202,31819
950912473,1.3783891578672172,12.358079993265637,0.7255396504927271,8.966277039075113,0.00023333368517342024,1020.4435611190626,0.02317629179331307,13161
950912460,1.809376180410977,14.109393431038653,0.5527085325481071,7.7983821384132765,0.00033333383544231765,1019.6700599157726,0.014471029115018737,17346
950913096,0.7748008354246045,9.257384233591367,1.2908281103333743,11.949691796876715,0.00040000065655476646,1021.0383953468688,0.043642241379310345,7425
950912511,0.8418528254893112,9.598021678944743,1.1880033503562741,11.402481911378507,0.00020000030053779483,1016.3000882361458,0.02355566575750062,8067
950913000,2.2415502653654515,15.843431275498055,0.44614061675313355,7.0683982007365875,0.00023333368426392553,1018.0205907970848,0.022050254067409444,21452
950913031,0.13038090985588685,3.98184863260743,7.6759950053855075,30.564650216095743,0.0022000033113727113,1019.6423267554692,0.08112449799196787,1246
950912646,0.9957295663955059,10.57172013057062,1.0043939977123033,10.618172244639458,0.0006000009034323739,1021.3572626195643,0.09138545378327395,9543
950912601,3.761728438350811,20.187464602301898,0.26584261634232825,5.366688407194076,0.00020000030053779483,1015.1579531777029,0.04969219677222561,36063
950913422,16.398103244918666,1.4484103484248292,0.06098305092948672,0.08832848204478697,0.0002666674990905449,4.128946226959215,0.07789893126078128,157102
950913409,15.518009988275944,1.8770926131031938,0.06444168595471346,0.12096301268150847,0.0003333343738631811,5.42361693654675,0.1094908185915114,148671
950913456,18.798706324193017,1.1857278703305907,0.053195445219753834,0.06307532197170632,0.000300000936476863,4.133079573200121,0.06546918378678512,180101
950913470,9.406832204947138,1.6925603684450805,0.1063068921108328,0.1799308324793626,0.0006333353112495388,3.178309925035137,0.12390146471371505,90121
950913506,5.227760189229536,1.5431651162619522,0.19129032906201518,0.29519256288677176,0.0001666671871021208,5.088082555426354,0.10079268414432042,50084
950913567,14.249240776525088,1.8673028401699252,0.07017969173837113,0.13104673770531025,0.0002666675000000396,5.113015966620424,0.19395670805405998,136516
950913547,7.581398864525523,2.295653381671758,0.13190359572813246,0.30280493558795174,0.00023333406170422677,6.514487009716504,0.19270969607667626,72618
950913537,8.238262428819674,1.4893172493132425,0.12138635772978747,0.18078279639828032,0.00023333406170422677,4.349646916150391,0.05445676274944568,78926
950913527,10.46720112930656,1.693604098811655,0.09553747566503641,0.1618026603764244,0.00016666718715896423,3.3727105320981536,0.1292722576269834,100270
950913517,10.773362119887622,1.4454496396171044,0.0928224334949006,0.1341701530435867,0.0003666678112494992,2.690275067696348,0.10589956496885022,103212
950913588,10.96469919363084,1.3192917769668278,0.0912026405730562,0.12032289374569421,0.0003666678112494992,1.894572582924411,0.10641903148114654,105048
950913676,10.615993459441349,1.8847994800697605,0.09419842205776864,0.17754513691787419,0.00020000062431790866,5.594584137099446,0.1432490364194132,101705
950913652,9.674328622745284,1.5890939583320152,0.10336746133093856,0.16426060828911268,0.00020000062431790866,2.9033423997172463,0.10476909797151489,92681
950913684,11.056735083730866,1.637502453120926,0.09044346572292174,0.1481013969900427,0.0006333353112495388,3.5163443139626906,0.10939712629571588,105927
950913766,10.37752100208194,1.4156844682371024,0.09636309660501932,0.1364197391749573,0.00030000093693161034,2.323273921647342,0.13834934366041343,99416
950913796,9.878956625024884,1.536185545240657,0.10122633430507937,0.15550243155716137,0.0002666674990905449,3.6496780636634867,0.1198596847132412,94645
950913850,12.604709123794494,1.508205247367134,0.07933608551652516,0.11965510048159092,0.00013333374965895928,3.7544450574896473,0.11393767752300035,120760
950913806,11.779127840435764,1.2270302133774627,0.08489668123343763,0.10417079288890341,0.0003333343738631811,2.2810737898671505,0.06452041684389621,112849
950920777,9.81149824158887,1.3603570786431731,0.10192231744711658,0.13865074601090163,0.000233334061974233,3.024609445069359,0.09502228747114332,94000
950920756,10.279707563733432,1.6974934898936573,0.09728001972354722,0.16513220017744798,0.0003000009373863577,3.9280455995985903,0.11494953187513962,98479
950913893,2.7021240760270357,1.8132698472561242,0.3700935307703267,0.67107944001039,0.0026000081188612967,10.638999889498336,0.08701700154559505,25881
950913877,4.276559395560225,2.5551358281543486,0.23383854135659188,0.5974892350235803,0.002200006870054949,15.780849279491122,0.25133650677407543,40966
950921709,8.326086585863372,1.9177407913046807,0.12010594969882396,0.23033207901582284,0.00023333406215897412,4.533847491360916,0.11178948424140611,79767
950913929,13.318320566905438,1.7524933507378273,0.07508513048021309,0.1315861919058556,0.000300000936476863,3.386143907380756,0.1785000509440321,127592
950913921,6.4994935823795466,2.165725614912428,0.15386061205692841,0.33321986865779385,0.00023333406170422677,8.941961256754439,0.10005781832198381,62265
950913908,9.32119184967644,1.541667775368135,0.1072836194489751,0.16539569892934303,0.0003333343738631811,3.8805787847059037,0.1064037091788738,89293
950913901,9.25253445937108,1.4692393067362197,0.10807971433100841,0.15879496455593947,0.00020000062431790866,2.8272754955123673,0.1082318964836479,88644
950920827,5.609646906804258,1.9504057591495219,0.17826765697575495,0.3476942648356039,0.00023333406170422677,7.936858118078817,0.02728304766158599,53734
950913938,15.250579306866907,1.5709682295837375,0.065571728406121,0.10301110208490957,0.0002666675000000396,1.628171751024638,0.32443568368171055,146107
950913954,17.20573900283057,1.3736807362418684,0.05812049493045327,0.07983900426680683,0.00023333406215897412,1.5112047190996236,0.14689395777723854,164841
950920843,10.74276176372574,1.2473594190095114,0.09308683731950458,0.11611274331629014,0.000300000936476863,1.7467054545068095,0.07717944731625792,102917
950914026,7.2751608530574465,1.6676606022419052,0.13745597762115136,0.2292299184214391,0.0002666674990905449,6.686954214953403,0.05882437337694946,69700
950913983,8.565781636690515,1.4738931555833201,0.1167450010021604,0.17206965792565207,0.0003666678121589939,3.784678485234508,0.07882967963637692,82064
950913976,7.021892168090169,1.960500469686011,0.1424138738889935,0.2792024666491761,0.00023333406170422677,6.151452542721017,0.09890142561952757,67270
950913990,6.575742564773853,1.9922577843477174,0.1520764938592389,0.30297557870737657,0.00043333468602213543,8.408859592017507,0.0887185104052574,62998
950914067,12.195673309810196,1.3918346619975501,0.08199699461516102,0.11412625928500758,0.00016666718693159055,2.7308418610437,0.08796644984594316,116841
950914130,12.434530653124323,2.681929239069463,0.08042188500945815,0.21568580486794797,0.00023333406193160044,7.026388608252432,0.10878215029212276,119129
950914103,10.29642673502767,1.3865274991492944,0.09712205636034812,0.1346624019175503,0.000200000624772656,2.3755407515297975,0.19112548407372112,98643
950914157,10.157105461535513,1.633227521622108,0.098454257528935,0.16079820301712727,0.00023333406215897412,7.632623834700894,0.09589336731547901,97307
950914197,11.12973541645237,3.1963257096917332,0.08985023821944374,0.2871906264427348,0.00040000124909056467,15.16744736399778,0.37318877957740537,106628
950914189,6.800394028844948,2.356842282083756,0.14705255977639609,0.34657969056965926,0.0010333365607948508,13.269441437017122,0.047721377150838844,65150
950914219,6.989984717125618,2.1549862661790598,0.14306396576791777,0.30830088141497397,0.0004000012486358173,21.918268445056867,0.083915770609319,66961
950914233,7.886640232650654,2.0135701336436798,0.1267983837909893,0.2553174385958249,0.002300007181474939,9.437729471576631,0.11574043437404873,75558
950914310,8.853296644282754,1.4122468617542838,0.11295360706263623,0.15951837709803451,0.00020000062431790866,4.31078012811281,0.07174438483758769,84816
950914294,8.534395777165418,1.937274614846285,0.11717434457326238,0.22699888325303275,0.00023333406170422677,8.653693689903434,0.08362688976955819,81757
950914359,10.590759074514512,1.5540969534589733,0.09442286894310903,0.14674229296134164,0.00020000062431790866,5.221882973250217,0.1070963926670609,101461
950914348,6.29706229086892,1.7435297377499126,0.1588068420929132,0.27688445174714876,0.00023333406170422677,5.826284860640271,0.058798176543721506,60326
950914318,13.231168965791747,1.5335210859232586,0.07557970814575535,0.1159030761094417,0.00020000062431790866,6.5006869666228795,0.08941235869076451,126762
950914435,19.491902461062534,1.1916643932401347,0.05130363016906294,0.061136709316432655,0.00023333406170422677,1.8034056315671734,0.09432032387970182,186737
950914424,9.789426074206188,2.207648333509263,0.10215212361564714,0.22551596546451566,0.00026666749931791855,8.687727129514315,0.0577052256709352,93788
950914413,14.009296919340374,1.156022038188601,0.07138170149045805,0.08251882004636962,0.00020000062431790866,1.9370060487663068,0.06237054256634926,134215
950914538,13.365291555155926,1.0625832857094382,0.07482124917571366,0.07950380879001441,0.00026666749954529223,2.237573654027983,0.09330313561638487,128046
950914625,2.782269135896899,1.8014284752786118,0.3594323457575309,0.6474916625838038,0.0002666674990905449,11.459402451402752,0.04011106525083487,26652
950914635,10.74172607775229,1.8926084651993265,0.09309581256061787,0.17619392292683517,0.00013333375045476714,10.462266004271441,0.1062318403995841,102908
950914683,3.8694902922173955,2.5947093172853313,0.25843894300435044,0.6705739333627607,0.00023333406170422677,25.97528111405319,0.03383428216820009,37064
950914660,10.506318803578571,2.4316534861252426,0.09518176193007087,0.23144906321279973,0.00023333406215897412,15.204714147037976,0.1378995161594786,100654
950914754,3.1292762467062296,4.64256182577568,0.31957355401723814,1.483639982407892,0.00236667405715707,106.94883397341755,0.017915917342472262,29472
950914720,14.257650578214141,2.093486318370568,0.07013829630810342,0.14683356371483544,0.00023333406170422677,11.511402613785776,0.08734580328708957,136596
950920912,9.479074698206826,1.6979906096391257,0.1054966910923663,0.17913239082283758,0.00023333406261372147,5.392916840678026,0.053600343676679554,90784
950914766,5.358934680838744,2.0307217197848417,0.1866078872586984,0.3789486897393999,0.00020000062431790866,7.619357126605792,0.059468619735868165,51339
950920929,4.80066119312548,1.4218487837956566,0.2083091690139237,0.2961841386159313,0.00023333406193160044,3.0158760844633434,0.2299195477277669,45991
950914812,1.8487415191589671,2.0520871099723426,0.5409390604383678,1.1100540732061246,0.0006333353103400441,15.717882416196062,0.23538052997344483,17700
950914791,11.562884451078578,1.6484535389656196,0.08648439162179329,0.14256550143423374,0.0002666674990905449,5.986118693093147,0.08138873592893832,110778
950914780,3.906223962641858,2.1801461224251883,0.25600854898264963,0.5581360453722225,0.0004000012486358173,17.548288132077175,0.04431614679389517,37414
950914832,7.596344916368035,3.346416503040941,0.1316440674681934,0.4405358799029975,0.0028666756188613363,18.70829175446704,0.10014292389302697,72767
950914882,8.714602741734248,2.092885177886917,0.11475129821662919,0.24016129118086463,0.0020333396828391415,8.872594373473362,0.09273411110844933,83487
950914868,4.104585584563421,1.580656253473507,0.2436361507750887,0.3851050052948582,0.00013333374954527244,6.004485417113756,0.23990335707019328,39321
950914856,2.950250309218796,1.8600631129147331,0.33896628281723457,0.6304986791901611,0.0002666674990905449,10.616666486424037,0.09842909708463063,28265
950914954,3.3516929203871904,1.409691232180124,0.2983659817651148,0.4206039084750971,0.00016666718693159055,5.963685289706518,0.22455145776227262,32105
950914940,3.4760680420958026,1.8254041479585852,0.28769000483396817,0.525150528150151,0.00020000062431790866,8.584193472872357,0.11234909003543757,33299
950920961,3.8666909803362404,1.5158645044839862,0.25862604542149076,0.392042042189501,0.0002666674990905449,8.121092026726728,0.05115952593072541,37042
950914923,5.140816801245037,2.1045268276128213,0.19452556768564938,0.4093842758510628,0.00030000093693161034,14.421545034737676,0.05598537922631739,49246
950920998,3.1446722570290135,1.3306300580942172,0.31800871864642155,0.42315195976695547,0.0002666674990905449,4.201413119921426,0.11770954356846473,30126
950915023,2.709731057030497,1.382374456531694,0.3690545302237671,0.5101715556486397,0.00023333406170422677,5.000982283434496,0.19985361531646056,25960
950914980,2.5192977791540625,1.3250882740648295,0.3969524558571876,0.5259970446175961,0.00020000062431790866,5.077849190136931,0.23956736148522648,24132
950915101,3.245321836805445,1.6249563218930512,0.30814576089526863,0.5007234022313113,0.00023333406170422677,6.651687438158078,0.12490349974266599,31089
950915068,8.300891793570075,1.7973315307946858,0.12047049875756145,0.21652542594752722,0.0002666675009095343,4.783881605485817,0.09325252118803913,79527
950921034,2.788374996244037,2.0057388240196365,0.35864525350402093,0.7193487090033793,0.00023333406170422677,14.84001300817107,0.028992021575457917,26698
950921013,3.340711173753169,1.566375049918686,0.299346815382754,0.4688893828881609,0.00033333437431792845,7.121388904913715,0.057220538141816935,32000
950915054,4.669831895310153,1.564036843059766,0.21414525721299588,0.33493107204763567,0.00030000093693161034,5.966451965012311,0.19616433457016408,44739
950915304,4.454035255014847,7.837868400705755,0.22452077299783957,1.7597642719817967,0.0002666674990905449,91.82662008400621,0.2886909644908004,42666
950915378,3.994511274853988,2.8641177962768865,0.25035005956467166,0.7170320608981546,0.0002666674990905449,22.880104781955197,0.003789660760022999,38263
950915441,3.6046195087419686,2.0237127269212483,0.2774298261589782,0.5614382700254736,0.0005333349990905845,14.270377896014907,0.22510571743034236,34527
950915483,18.051619425619986,2.4971172782357076,0.05539701282333434,0.13833283788379325,0.00013333374954527244,22.909238206264575,0.15572792362768498,172629
950921088,3.9275942958407657,1.3566014305621883,0.25461554868826003,0.3454118175938701,0.000200000624772656,4.51958078014286,0.024078454301432482,37628
950915921,11.419757236147426,0.8949969876965115,0.08756833613044038,0.07837339705433972,0.00026666749931791855,1.2543039168658652,0.009862257442393997,109408
950915984,3.992290618678133,2.869752115878399,0.2504893205001674,0.7188422575102978,0.0001666671871021208,90.16111488306655,0.04050235478806907,38221
950915947,15.452033741312192,2.2018557831426784,0.0647168381943965,0.1424971444450409,0.0001666671871021208,10.965067574390076,0.5149255246435266,147768
950916009,11.67189089418497,2.0469448193254105,0.08567668700212525,0.17537545059596502,0.00020000062454528234,6.980355131167926,0.04208511817994831,111822
950915997,6.5874459137225,1.1898173977787556,0.151806308309299,0.1806217867189696,0.002000006245481245,3.2410434542698567,0.0020915861194739345,63111
950916273,1.251864968539398,3.5371932208071866,0.7988748155858069,2.8257745819637075,0.000500001561249519,62.93332985776942,0.21699608039362855,11992
950916447,9.123368198094607,1.49334034504868,0.10960989622172988,0.1636848802445081,0.0002666674990905449,5.127982680024061,0.11172513214800577,87403
950916395,1.4778234018100829,2.261259577270974,0.6767186526926692,1.5302365345192082,0.0003333343747726758,26.478649352608045,0.19643866591294518,14153
950916377,8.60082482719605,2.265738107541066,0.11626932953076151,0.26343585065609615,0.00030000093670423666,18.18795679626328,0.007572907438197066,82400
950921601,1.5570515149547646,2.715001939016969,0.6422838255401208,1.7438018317406645,0.00043333468602213543,76.69920617835709,0.15180789401048855,14493
950921163,0.7863825895462135,2.3996298834775622,1.2718146853577583,3.0518845252300904,0.00016666718693159055,75.95847053189883,0.04758739864415792,7524
950916519,0.5330803690015175,3.425852008225478,1.8762574270769394,6.427780274499502,0.0017666721832938492,166.50655329003212,0.10584084672677381,5103
950916603,1.8317992433737307,3.4161706468568243,0.5459425193765418,1.8650328095652051,0.00023333406215897412,49.013353055966036,0.21147587781901228,17516
950916413,11.63224306806431,1.5082932577040207,0.08596871364419559,0.12966603116302786,0.00020000062454528234,4.560447574426007,0.028239157940075914,111442
950921176,1.129752269060342,3.365304358369514,0.8852316793424928,2.9790740286580553,0.00020000062431790866,72.36605931373197,0.3936731107205624,10812
950917295,4.8077198334343825,2.0698246863968364,0.2080033251522439,0.4305304172527424,0.00016666718715896423,10.885833993630854,0.2769117200052108,46059
950916921,3.013752247453951,5.194479601823316,0.33182380294027275,1.7236519757726865,0.00023333406193160044,108.49223879306976,0.25500138927479854,28793
950916754,1.058395043482147,5.429026199706225,0.9449200682126863,5.1299958069548675,0.0025000078067023424,211.20319286602296,0.38153998025666336,10131
950916733,5.109140907965983,3.283100851834646,0.19573162085565765,0.6426066511621856,0.0006666687486358569,34.344007247410275,0.3453263867606497,48946
950917063,4.720868916155149,2.453282950210607,0.21183009711098907,0.5196791655838466,0.00016666718693159055,16.340951028543827,0.3493784010971995,45207
950916980,2.65940213404308,2.809025801568415,0.37603912484226737,1.0563036040811353,0.000133333749687381,28.346455185280377,0.2061859716607136,25478
950917332,8.461004617345552,1.4915407239068779,0.11819073288802402,0.1762862912908878,0.0007333356234084931,4.6705479182405725,0.2154603437002677,81060
950917313,2.8468471551185166,2.1838103628492536,0.3512786653090983,0.7671259895498634,0.00020000062454528234,14.010543751287514,0.3472186571816215,27272
950917411,5.643811516579354,2.2320152005395,0.17718850055159166,0.39548742659195424,0.00013333374954527244,9.732963726849903,0.30282680282680285,54055
950917669,1.6703883650634888,2.710166936695604,0.5987006792596209,1.6225787859066239,0.00043333468693163013,29.2148578970764,0.19546422754040846,15963
950917604,0.7149973436734152,3.448837053482672,1.3988129092119865,4.824277792180192,0.0004000012486358173,124.29662147938348,0.16565865171854255,6780
950921299,0.7941911511034869,2.5472523733008328,1.259310285085069,3.2077811124050903,0.0005666684364769026,89.84061388222517,0.13894064413095555,7515
950917769,2.507646600975591,2.610873294427195,0.39879688001180197,1.0412081239237,0.0002666674990905449,31.37553131096479,0.3881324172392255,24016
950917785,8.431899283290116,1.1514137650483585,0.11859871022692793,0.13655618747226633,0.001333337496362219,2.8482755610912136,0.0014360523416319002,80778
950917899,10.185322803896783,1.1043767382410319,0.09818149775469538,0.10842936224594968,0.00016666718784108525,3.2221100618126,0.013086698093871694,97581
950917849,8.338757436119604,1.1381279980905792,0.11992344483319069,0.13648823019212533,0.001966672807611758,3.359943825564642,0.07486637709822379,79890
950918052,10.237340016052949,2.682320529801907,0.09768262013358758,0.2620160973891631,0.00016666718693159055,8.231925706164475,0.14031689063806357,98079
950918280,9.490554826806573,2.8370362771863253,0.10536907656565156,0.29893589271037696,0.00013333374954527244,17.950556054922117,0.08977827636267652,90925
950918261,3.599756261610467,3.0850888487624233,0.2778046425375701,0.8570520048270887,0.00026666749954529223,23.536373497978275,0.037063890258403176,34482
950918246,4.300263458608319,1.4898711953641455,0.23254953638021778,0.3464688557481729,0.00023333406193160044,6.064918939165864,0.024079423258975167,41198
950918191,1.3821770716562076,3.4892590522303975,0.7235509797357764,2.5246568057932306,0.000300000936476863,87.04157180821079,0.05108827085852479,13233
950918175,8.012442064233111,2.7901159718171087,0.12480752053269892,0.348227456441175,0.00030000093670423666,18.374224044593575,0.13932856528705984,76762
950918344,4.03602263161571,1.2930483163418958,0.24777508794952877,0.32038516030460334,0.0012333371846580121,12.647172827166287,0.0006982879015155433,38667
950918310,10.608587575951022,7.108796934241819,0.09426418341552291,0.6701049380730778,0.00013333374954527244,74.62309969521607,0.11672278338945005,101575
